01-02-2010 10:36:39,All / White Goods / Pick Up Request
01-02-2010 10:38:49,Operator / Operations Complaint
01-02-2010 10:40:38,Sewer Service Line - Blocked
01-02-2010 10:42:09,All / White Goods / Pick Up Request
01-02-2010 10:42:43,All / Hazardous Waste / Pick Up Request
01-02-2010 10:46:23,Res / Recycle / Whole Street / Missed
01-02-2010 10:52:35,Res / Recycle / Missed
01-02-2010 10:55:00,Res / Garbage / Missed
01-02-2010 11:02:36,Water Service Line-Leaking
01-02-2010 11:06:19,Sewer main-Backup
01-02-2010 11:09:42,All / White Goods / Pick Up Request
01-02-2010 11:10:11,Operator / Operations Complaint
01-02-2010 11:10:47,All / White Goods / Pick Up Request
01-02-2010 11:15:15,Missing/Damaged Signs
01-02-2010 11:17:42,Res / Garbage / Missed
01-02-2010 11:18:25,Residential Furniture / Missed
01-02-2010 11:18:50,Road - Sanding / Salting Required
01-02-2010 11:18:58,Res / Recycle Front&Side / Missed
01-02-2010 11:19:50,Sewer Service Line - Blocked
01-02-2010 11:21:59,Missing/Damaged Signs
01-02-2010 11:22:28,Water Service Line-No Water
01-02-2010 11:26:31,All / White Goods / Pick Up Request
01-02-2010 11:26:53,All / White Goods / Pick Up Request
01-02-2010 11:28:57,Sewer Service Line - Blocked
01-02-2010 11:30:14,Res / Organic Green Bin / Missed
01-02-2010 11:34:26,Water Service Line-No Water
01-02-2010 11:35:22,Res / Recycle / Missed
01-02-2010 11:36:01,Missing/Damaged Signs
01-02-2010 11:37:11,Res / Organic Green Bin / Missed
01-02-2010 11:38:24,Water Service Line-No Water
01-02-2010 11:40:43,Operator / Operations Complaint
01-02-2010 11:41:03,Water Service Line-No Water
01-02-2010 11:41:20,Res / Garbage / Missed
01-02-2010 11:42:14,Watermain-Possible Break
01-02-2010 11:42:59,Res / Organic&Recycle / Missed
01-02-2010 11:43:35,Res / Organic&Recycle / Missed
01-02-2010 11:45:06,Residential Furniture / Missed
01-02-2010 11:46:02,Res / Nite Garbage / Missed
01-02-2010 11:48:22,Res / Garbage / Missed
01-02-2010 11:50:52,Water Service Line-No Water
01-02-2010 11:51:27,Comm / Nite Garbage Yellow Bag / Missed
01-02-2010 11:52:17,ABCD's / Nite Garbage Pile / Missed
01-02-2010 11:52:41,Res / Recycle / Missed
01-02-2010 11:55:51,Operator / Operations Complaint
01-02-2010 11:56:02,Water Service Line-No Water
01-02-2010 11:59:10,Res / Recycle / Missed
01-02-2010 12:01:43,Res / Garbage / Missed
01-02-2010 12:03:53,Operator / Operations Complaint
01-02-2010 12:11:10,Res / Recycle / Missed
01-02-2010 12:12:04,Res / Organic Green Bin / Missed
01-02-2010 12:12:54,Res / Recycle / Missed
01-02-2010 12:19:13,Road - Sanding / Salting Required
01-02-2010 12:21:15,"Water Service Line  - Low Pressure, Low Flow"
01-02-2010 12:22:19,Residential Furniture / Missed
01-02-2010 12:23:10,Road - Sanding / Salting Required
01-02-2010 12:23:54,Road - Sanding / Salting Required
01-02-2010 12:25:12,All / White Goods / Pick Up Request
01-02-2010 12:26:00,Road -  Pot Hole
01-02-2010 12:26:20,Res / Garbage / Missed
01-02-2010 12:29:05,Operator / Operations Complaint
01-02-2010 12:33:20,All / White Goods / Pick Up Request
01-02-2010 12:34:03,Res / Organic Green Bin / Missed
01-02-2010 12:37:51,Watermain-Possible Break
01-02-2010 12:41:39,Sewer Service Line - Blocked
01-02-2010 12:41:44,Road - Sanding / Salting Required
01-02-2010 12:46:27,All / White Goods / Pick Up Request
01-02-2010 12:51:39,Res / Organic&Garbage / Missed
01-02-2010 12:51:54,Watermain-Possible Break
01-02-2010 12:52:41,Water Service Line-Turn Off
01-02-2010 12:55:55,Road - Sanding / Salting Required
01-02-2010 12:56:43,All / White Goods / Pick Up Request
01-02-2010 12:58:03,Res / Organic Green Bin / Missed
01-02-2010 13:02:37,Res / Organic Green Bin / Missed
01-02-2010 13:11:18,Sewer main-Backup
01-02-2010 13:11:20,Res / Recycle / Missed
01-02-2010 13:12:30,Res Above Comm / Nite Garbage / Missed
01-02-2010 13:13:52,Res / Organic Green Bin / Missed
01-02-2010 13:16:22,Residential Furniture / Missed
01-02-2010 13:17:27,Res / Organic Green Bin / Whole Street / Missed
01-02-2010 13:17:36,Res / Garbage Front&Side / Missed
01-02-2010 13:17:44,Sewer Service Line - Blocked
01-02-2010 13:19:09,Res / Organic&Recycle / Missed
01-02-2010 13:22:10,Res / Garbage / Missed
01-02-2010 13:26:19,Res / Garbage / Missed
01-02-2010 13:26:34,Res / Organic Green Bin / Missed
01-02-2010 13:27:19,All / White Goods / Pick Up Request
01-02-2010 13:27:34,Sewer Service Line - Blocked
01-02-2010 13:28:21,Sewer Service Line - Blocked
01-02-2010 13:29:26,All / White Goods / Pick Up Request
01-02-2010 13:30:18,Res / Garbage / Missed
01-02-2010 13:31:37,Res / Organic Green Bin / Missed
01-02-2010 13:31:45,Water Service Line-Turn Off
01-02-2010 13:33:31,Res / Org&Garbage Whole Street / Missed
01-02-2010 13:34:16,Res / Garbage / Missed
01-02-2010 13:34:22,Res / Organic Green Bin / Missed
01-02-2010 13:36:14,Res / Recycle / Missed
01-02-2010 13:37:13,Operator / Operations Complaint
01-02-2010 13:37:54,All / White Goods / Pick Up Request
01-02-2010 13:38:49,"Water Service Line  - Low Pressure, Low Flow"
01-02-2010 13:40:01,Water Meter-Leaking
01-02-2010 13:42:20,Res / Recycle / Missed
01-02-2010 13:48:51,Res / Organic Green Bin / Missed
01-02-2010 13:56:03,Traffic Signal Maintenance
01-02-2010 13:56:38,Res / Organic&Recycle / Missed
01-02-2010 13:56:44,Road - Sanding / Salting Required
01-02-2010 13:58:02,Res / Org&Garbage Whole Street / Missed
01-02-2010 13:58:30,Multi-Res / Nite Garbage Pile / Missed
01-02-2010 13:59:34,Residential Furniture / Missed
01-02-2010 14:04:29,Res / Garbage / Missed
01-02-2010 14:04:58,Operator / Operations Complaint
01-02-2010 14:05:30,Bus Stop Icy Needs Sand/Salt
01-02-2010 14:09:00,Water Service Line-Turn On
01-02-2010 14:11:50,Res / Garbage / Missed
01-02-2010 14:12:47,Res / Recycle Front&Side / Missed
01-02-2010 14:13:13,Sewer Service Line - Blocked
01-02-2010 14:13:28,Res / Organic Green Bin / Missed
01-02-2010 14:14:26,Residential Furniture / Missed
01-02-2010 14:14:51,All / White Goods / Pick Up Request
01-02-2010 14:15:26,Res / Garbage / Missed
01-02-2010 14:21:13,Water Service Line-Turn Off
01-02-2010 14:25:50,Res / Recycle / Missed
01-02-2010 14:29:27,Res / Recycle / Missed
01-02-2010 14:32:06,Res / Recycle / Whole Street / Missed
01-02-2010 14:36:36,Res / Organic Green Bin / Missed
01-02-2010 14:43:31,Sewer Service Line - Blocked
01-02-2010 14:43:59,Res / Recycle / Whole Street / Missed
01-02-2010 14:46:04,Residential Furniture / Missed
01-02-2010 14:46:27,Res Above Comm / Nite Garbage / Missed
01-02-2010 14:46:33,Operational Comment or Complaint
01-02-2010 14:48:19,Sewer Service Line - Blocked
01-02-2010 14:49:02,Res / Organic Green Bin / Missed
01-02-2010 14:51:24,All / White Goods / Pick Up Request
01-02-2010 14:52:47,All / White Goods / Pick Up Request
01-02-2010 14:53:30,Res / Garbage / Missed
01-02-2010 14:56:21,Res / Org&Recycle Whole Street / Missed
01-02-2010 14:57:26,Sewer Service Line - Tree Root Reimbursement
01-02-2010 14:57:58,Res / Garbage / Missed
01-02-2010 15:00:28,Res / Organic Green Bin / Missed
01-02-2010 15:00:53,Res / Organic Green Bin / Missed
01-02-2010 15:02:15,Boulevards - Damaged Asphalt
01-02-2010 15:03:55,Res / Recycle / Missed
01-02-2010 15:09:19,Operator / Operations Complaint
01-02-2010 15:10:20,Litter / Sidewalk & Blvd / Pick Up Request
01-02-2010 15:15:49,Water Service Line-Turn Off
01-02-2010 15:22:14,Res / Organic&Garbage / Missed
01-02-2010 15:23:27,Water Service Line-Leaking
01-02-2010 15:35:22,Watermain-Possible Break
01-02-2010 15:41:27,Res / Organic Green Bin / Missed
01-02-2010 15:45:19,Sewer Service Line - Blocked
01-02-2010 15:53:53,Water Service Line-Turn Off
01-02-2010 16:02:36,All / White Goods / Pick Up Request
01-02-2010 16:05:19,Residential Furniture / Missed
01-02-2010 16:13:01,Sewer Service Line - Blocked
01-02-2010 16:14:02,All / White Goods / Pick Up Request
01-02-2010 16:18:20,Res / Organic Green Bin / Missed
01-02-2010 16:30:16,Res / Recycle / Missed
01-02-2010 16:30:31,Res Above Comm / Nite Garbage / Missed
01-02-2010 16:34:49,All / White Goods / Pick Up Request
01-02-2010 16:35:07,Res / Recycle / Whole Street / Missed
01-02-2010 16:36:00,All / White Goods / Pick Up Request
01-02-2010 16:39:10,Res / Recycle / Missed
01-02-2010 16:48:09,Sewer Service Line - Tree Root Reimbursement
01-02-2010 16:52:29,Sewer Service Line - Tree Root Reimbursement
01-02-2010 16:52:37,Water Service Line-No Water
01-02-2010 16:56:51,Res / Garbage / Whole Street Missed
01-02-2010 17:03:49,Sewer Service Line - Blocked
01-02-2010 17:15:52,ABCD's / Recycle Cart / Missed
01-02-2010 17:16:10,Res / Garbage / Missed
01-02-2010 17:25:46,Res / Org&Garbage Front&Side / Missed
01-02-2010 17:28:28,Residential Furniture / Missed
01-02-2010 17:34:05,Water Service Line-Locate / Adjust service box
01-02-2010 17:37:26,Water Service Line-No Water
01-02-2010 17:39:47,Res / Organic Green Bin / Whole Street / Missed
01-02-2010 17:44:48,Operator / Operations Complaint
01-02-2010 17:48:10,Res / Recycle / Missed
01-02-2010 17:48:24,Res / Organic Green Bin / Whole Street / Missed
01-02-2010 17:49:24,Watermain-Possible Break
01-02-2010 18:00:19,Road - Sanding / Salting Required
01-02-2010 18:02:17,Res / Organic Green Bin / Whole Street / Missed
01-02-2010 18:07:39,Res / Recycle / Missed
01-02-2010 18:18:49,Water Service Line-No Water
01-02-2010 18:29:31,Road - Sanding / Salting Required
01-02-2010 18:41:31,Sewer Service Line - Blocked
01-02-2010 18:53:58,Residential Furniture / Missed
01-02-2010 18:59:59,Watermain-Possible Break
01-02-2010 19:13:12,Res / Garbage / Missed
01-02-2010 19:24:23,Res Above Comm / Nite Garbage / Missed
01-02-2010 19:33:53,Sewer Service Line - Blocked
01-02-2010 19:40:32,"Sidewalk Icy, Needs Sand/Salt"
01-02-2010 19:44:24,Road - Sanding / Salting Required
01-02-2010 20:32:15,Water Valve-Leaking
01-02-2010 20:56:30,Signal Timing Review/Vehicle Delays
01-02-2010 21:06:22,Residential Furniture / Missed
01-02-2010 21:14:27,Sewer Service Line - Blocked
01-02-2010 21:33:25,Water Service Line-No Water
01-02-2010 21:38:34,All / White Goods / Pick Up Request
01-02-2010 23:12:11,Sewer Service Line - Blocked
01-03-2010 00:01:47,All / White Goods / Pick Up Request
01-03-2010 03:06:22,Street furniture damaged
01-03-2010 06:49:18,Water Service Line-Turn Off/Burst
01-03-2010 07:27:39,Water Service Line-Turn Off/Burst
01-03-2010 07:49:28,Road - Sanding / Salting Required
01-03-2010 07:58:48,Multi-Res / Garbage Cart / Missed
01-03-2010 08:07:42,"Water Service Line  - Low Pressure, Low Flow"
01-03-2010 08:08:19,Water Service Line-Turn Off
01-03-2010 08:15:13,Res / Above Comm / Organic Green Bin / Missed
01-03-2010 08:24:06,Water Service Line-No Water
01-03-2010 08:29:08,Water Service Line-No Water
01-03-2010 08:30:20,Water Service Line-No Water
01-03-2010 08:51:02,Water Service Line-No Water
01-03-2010 09:02:30,Water Service Line-No Water
01-03-2010 09:04:40,Watermain-Possible Break
01-03-2010 09:07:37,Water Service Line-No Water
01-03-2010 09:11:32,Water Service Line-No Water
01-03-2010 09:14:12,Water Service Line-No Water
01-03-2010 09:16:45,Res / Organic Green Bin / Missed
01-03-2010 09:18:58,Water Service Line-No Water
01-03-2010 09:32:48,Water Service Line-Locate / Adjust service box
01-03-2010 09:37:09,Water Service Line-No Water
01-03-2010 09:46:08,Water Service Line-No Water
01-03-2010 09:50:24,Sewer main-Backup
01-03-2010 09:59:03,All / White Goods / Pick Up Request
01-03-2010 10:01:47,Watermain-Possible Break
01-03-2010 10:03:33,Water Service Line-No Water
01-03-2010 10:11:21,Res / Recycle / Missed
01-03-2010 10:14:55,Water Service Line-No Water
01-03-2010 10:15:24,Water Service Line-No Water
01-03-2010 10:19:28,Water Service Line-Turn Off
01-03-2010 10:23:06,Water Service Line-Turn On
01-03-2010 10:30:59,Water Service Line-Turn Off
01-03-2010 10:34:19,Sewer Service Line - Blocked
01-03-2010 10:34:35,Res / Garbage Front&Side / Missed
01-03-2010 10:36:09,Residential Furniture / Missed
01-03-2010 10:38:42,Bridge - Surface Repair
01-03-2010 10:43:14,Bridge-Damaged Structure
01-03-2010 10:46:17,Water Service Line-Turn Off
01-03-2010 10:49:38,Res / Recycle / Missed
01-03-2010 10:49:43,Traffic Signal Maintenance
01-03-2010 10:51:34,Road - Sanding / Salting Required
01-03-2010 10:51:44,All / White Goods / Pick Up Request
01-03-2010 10:56:21,Watermain-Possible Break
01-03-2010 11:02:14,Litter / Bin / Graffiti on Bin
01-03-2010 11:09:56,Watermain-Possible Break
01-03-2010 11:12:50,All / White Goods / Pick Up Request
01-03-2010 11:23:11,Water Service Line-No Water
01-03-2010 11:26:36,All / White Goods / Pick Up Request
01-03-2010 11:30:08,All / White Goods / Pick Up Request
01-03-2010 11:38:24,Res / Recycle / Missed
01-03-2010 11:40:43,Residential Furniture / Missed
01-03-2010 11:42:27,ABCD's / Nite Garbage Pile / Missed
01-03-2010 11:54:51,Res / Recycle / Whole Street / Missed
01-03-2010 11:56:20,Sewer Service Line - Blocked
01-03-2010 11:59:33,ABCD's / Nite Recycle Blue Box Missed
01-03-2010 12:02:27,Watermain-Possible Break
01-03-2010 12:04:05,All / White Goods / Pick Up Request
01-03-2010 12:05:39,Operator / Operations Complaint
01-03-2010 12:05:47,Res / Nite Organic / Missed
01-03-2010 12:13:04,Water Service Line-Turn Off
01-03-2010 12:15:44,Res Above Comm / Nite Garbage / Missed
01-03-2010 12:17:16,Water Service Line-Damaged Water Service Box
01-03-2010 12:17:35,Res / Above Comm / Organic Green Bin / Missed
01-03-2010 12:17:49,Water Service Line-No Water
01-03-2010 12:22:24,Res / Organic Green Bin / Whole Street / Missed
01-03-2010 12:23:28,Water Service Line-No Water
01-03-2010 12:23:34,Sewer Service Line - Tree Root Reimbursement
01-03-2010 12:26:38,Res / Garbage / Missed
01-03-2010 12:28:54,All / White Goods / Pick Up Request
01-03-2010 12:32:23,Sewer Service Line - Blocked
01-03-2010 12:34:40,All / White Goods / Pick Up Request
01-03-2010 12:39:15,Sewer Service Line - Tree Root Reimbursement
01-03-2010 12:45:44,All / White Goods / Pick Up Request
01-03-2010 12:59:43,Water Service Line-No Water
01-03-2010 13:17:03,Road - Sanding / Salting Required
01-03-2010 13:17:10,Sewer Service Line - Blocked
01-03-2010 13:19:05,Maintenance Holes Lid Loose/Missing
01-03-2010 13:20:45,Sewer Service Line - Blocked
01-03-2010 13:23:54,Water Service Line-Turn Off
01-03-2010 13:29:36,All / White Goods / Pick Up Request
01-03-2010 13:31:04,Operational Comment or Complaint
01-03-2010 13:32:09,Road - Sanding / Salting Required
01-03-2010 13:33:29,Water Service Line-Leaking
01-03-2010 13:35:38,Water Service Line-Turn On
01-03-2010 13:38:59,Water Service Line-No Water
01-03-2010 13:40:04,Maintenance Holes Lid Loose/Missing
01-03-2010 13:40:55,Road -  Pot Hole
01-03-2010 13:41:12,Operational Comment or Complaint
01-03-2010 13:45:36,All / White Goods / Pick Up Request
01-03-2010 13:48:09,Water Service Line-No Water
01-03-2010 13:50:59,Litter / Bin / Overflow or Missed
01-03-2010 14:07:43,All / White Goods / Pick Up Request
01-03-2010 14:09:15,Sewer Service Line - Tree Root Reimbursement
01-03-2010 14:29:42,"Sidewalk Icy, Needs Sand/Salt"
01-03-2010 14:31:17,Res / Garbage / Missed
01-03-2010 14:36:46,Missing/Damaged Signs
01-03-2010 14:37:30,Water Service Line-Turn Off
01-03-2010 14:38:52,Sewer Service Line - Blocked
01-03-2010 14:48:19,Watermain-Possible Break
01-03-2010 14:49:49,Water Service Line-No Water
01-03-2010 14:51:08,Residential / Nite Furniture / Missed
01-03-2010 14:55:57,Road - Sanding / Salting Required
01-03-2010 14:56:19,Residential Furniture / Missed
01-03-2010 15:01:20,Operator / Operations Complaint
01-03-2010 15:07:40,Res / Recycle / Whole Street / Missed
01-03-2010 15:12:31,All / White Goods / Pick Up Request
01-03-2010 15:14:54,Water Service Line-No Water
01-03-2010 15:34:02,ABCD's / Recycle Cart / Missed
01-03-2010 15:34:59,Water Service Line-Turn On
01-03-2010 15:40:04,Water Service Line-Turn On
01-03-2010 15:49:24,Watermain-Possible Break
01-03-2010 16:00:45,Water Service Line-No Water
01-03-2010 16:07:16,Locate-Emergency
01-03-2010 16:24:39,Water Service Line-No Water
01-03-2010 16:34:54,Watermain-Possible Break
01-03-2010 16:38:54,Sewer Service Line - Blocked
01-03-2010 16:39:23,Sewer Service Line - Blocked
01-03-2010 16:57:50,Water Service Line-No Water
01-03-2010 16:58:37,Road Ploughing Required
01-03-2010 17:02:38,All / White Goods / Pick Up Request
01-03-2010 17:15:14,Sewer Service Line - Blocked
01-03-2010 17:16:17,All / White Goods / Pick Up Request
01-03-2010 17:20:12,Water Service Line-Leaking
01-03-2010 17:26:44,Water Service Line-Turn Off
01-03-2010 17:32:45,Water Service Line-Turn Off
01-03-2010 17:34:33,Road - Sanding / Salting Required
01-03-2010 17:36:02,Sewer Service Line - Blocked
01-03-2010 17:45:20,Water Service Line-No Water
01-03-2010 17:58:58,Water Service Line-No Water
01-03-2010 18:00:42,Sewer Service Line - Blocked
01-03-2010 18:06:52,Res / Recycle / Missed
01-03-2010 18:23:11,All / White Goods / Pick Up Request
01-03-2010 18:31:19,Watermain-Possible Break
01-03-2010 18:43:06,Sewer Service Line - Blocked
01-03-2010 19:07:06,Water Service Line-Turn Off
01-03-2010 19:10:30,All / White Goods / Pick Up Request
01-03-2010 19:18:46,Residential Furniture / Missed
01-03-2010 19:49:54,Watermain-Possible Break
01-03-2010 19:53:09,Sewer Service Line - Blocked
01-03-2010 20:02:18,Water Service Line-No Water
01-03-2010 20:05:58,Water Service Line-No Water
01-03-2010 20:23:59,Road - Sanding / Salting Required
01-03-2010 20:25:20,Road -  Pot Hole
01-03-2010 20:26:39,Water Service Line-No Water
01-03-2010 20:37:45,Road - Winter Request/ Complaint
01-03-2010 20:53:38,Residential Furniture / Missed
01-03-2010 20:55:38,Residential Furniture / Missed
01-03-2010 21:05:21,Sewer Service Line - Blocked
01-03-2010 21:07:10,Hydrant-Damage
01-03-2010 21:07:13,Sidewalk - Snow Clearing
01-03-2010 21:08:44,All / White Goods / Pick Up Request
01-03-2010 21:27:23,Traffic Signal Maintenance
